Region;Code INSEE region;Date;Consommation (MW);Thermique (MW);Nucleaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioenergies (MW);Ech. physiques (MW);Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucleaire (%);TCH Nucleaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioenergies (%);TCH Bioenergies (%)
Auvergne-Rhone-Alpes;84;2013-01-01;7403.3125;246.27083333333334;11335.833333333334;116.41666666666667;4.916666666666667;2686.75;-739.2708333333334;63.5625;-6314.979166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-02;8700.75;263.875;12846.875;141.20833333333334;23.166666666666668;3885.3958333333335;-388.5416666666667;67.20833333333333;-8141.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-03;9367.083333333334;288.1458333333333;12605.770833333334;79.39583333333333;30.583333333333332;4054.0208333333335;-376.3541666666667;70.45833333333333;-7388.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-04;9133.604166666666;281.875;12752.4375;117.08333333333333;15.229166666666666;3913.75;-557.1041666666666;71.45833333333333;-7464.666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-05;8283.0625;272.0416666666667;12797.1875;108.22916666666667;13.3125;3683.3333333333335;-682.9791666666666;65.77083333333333;-7977.541666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-06;7980.791666666667;272.4375;13095.916666666666;91.125;16.708333333333332;2934.1458333333335;-605.9375;65.8125;-7893.041666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-07;9310.458333333334;429.25;13342.416666666666;84.45833333333333;18.958333333333332;4181.1875;-396.4791666666667;63.9375;-8416.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-08;9741.270833333334;296.7083333333333;13449.4375;57.229166666666664;31.791666666666668;4570.458333333333;-328.6875;69.66666666666667;-8408.770833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-09;10191.8125;291.5;13464.020833333334;26.6875;18.958333333333332;5038.75;-292.9375;66.3125;-8425.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-10;10217.145833333334;286.7708333333333;13445.333333333334;98.02083333333333;10.625;4102.583333333333;-363.5;62.083333333333336;-7428.270833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-11;9891.875;284.8541666666667;13377.75;167.8125;16.3125;3994.6875;-452.4166666666667;68.04166666666667;-7568.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-12;9164.916666666666;276.5625;13311.6875;48.6875;20.375;3518.3541666666665;-575.75;77.5;-7516.145833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-13;8712.375;278.3125;13331.895833333334;43.833333333333336;11.0;2856.4166666666665;-677.5416666666666;77.75;-7212.979166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-14;10145.395833333334;558.1666666666666;13431.479166666666;72.875;9.020833333333334;4264.791666666667;-391.75;72.41666666666667;-7875.291666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-15;10707.083333333334;550.5;13431.479166666666;62.416666666666664;4.104166666666667;4693.083333333333;-257.6041666666667;71.97916666666667;-7852.166666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-16;10653.333333333334;599.5208333333334;13454.8125;69.91666666666667;9.666666666666666;5038.416666666667;-133.375;74.6875;-8463.583333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-17;11349.270833333334;672.1458333333334;13449.979166666666;102.0;8.729166666666666;4819.833333333333;-108.625;69.85416666666667;-7668.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-18;11336.604166666666;687.0833333333334;13477.958333333334;58.6875;10.479166666666666;4848.729166666667;-212.9375;71.91666666666667;-7608.708333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-19;9858.020833333334;289.0;13427.125;120.10416666666667;6.020833333333333;4101.6875;-210.58333333333334;68.14583333333333;-7946.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-20;9110.25;282.1875;13395.354166666666;134.6875;7.791666666666667;3979.2916666666665;-499.875;63.416666666666664;-8255.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-21;10231.75;531.625;13136.291666666666;112.66666666666667;22.1875;4644.416666666667;-379.75;59.104166666666664;-7897.895833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-22;10134.104166666666;537.2916666666666;13206.5625;55.083333333333336;39.0;4454.541666666667;-357.1041666666667;62.1875;-7866.895833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-23;10404.375;562.1041666666666;13401.645833333334;49.020833333333336;16.104166666666668;4348.145833333333;-312.7291666666667;72.66666666666667;-7735.833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-24;10442.729166666666;584.5208333333334;13388.0625;91.79166666666667;13.25;4382.291666666667;-312.4375;67.52083333333333;-7775.791666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-25;10602.833333333334;514.8333333333334;13405.916666666666;77.47916666666667;29.104166666666668;4541.291666666667;-252.75;72.27083333333333;-7788.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-26;9963.291666666666;293.0833333333333;12992.8125;64.625;32.145833333333336;3891.4375;-348.7916666666667;73.79166666666667;-7039.416666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-27;9370.416666666666;271.2916666666667;12394.770833333334;94.5;11.979166666666666;3217.6458333333335;-711.9166666666666;76.58333333333333;-5988.166666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-28;10009.0;277.875;11957.166666666666;114.91666666666667;32.0625;3740.9583333333335;-437.9375;70.77083333333333;-5750.354166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-29;10127.604166666666;276.1041666666667;11891.416666666666;77.875;21.791666666666668;3951.8125;-514.9166666666666;69.6875;-5649.791666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-30;9408.270833333334;271.7083333333333;11363.270833333334;85.8125;36.770833333333336;3975.8541666666665;-475.6041666666667;70.1875;-5923.479166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-01-31;9206.5625;263.5416666666667;10982.9375;101.08333333333333;30.645833333333332;4148.0625;-407.1666666666667;70.4375;-5986.645833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-01;9111.291666666666;246.20833333333334;11558.395833333334;148.5;10.291666666666666;4262.104166666667;-551.0833333333334;73.85416666666667;-6640.583333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-02;8681.583333333334;248.79166666666666;13246.020833333334;213.47916666666666;21.645833333333332;3977.5416666666665;-699.625;67.6875;-8397.354166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-03;8969.208333333334;250.3125;12045.125;177.1875;31.5;4126.75;-823.1041666666666;63.229166666666664;-6905.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-04;10108.25;251.33333333333334;12047.125;131.85416666666666;14.3125;4456.041666666667;-454.6458333333333;54.0625;-6395.895833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-05;9752.520833333334;283.0625;12003.979166666666;157.0625;30.916666666666668;4846.854166666667;-413.5;57.125;-7216.416666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-06;10296.9375;410.1458333333333;12046.125;147.375;15.520833333333334;4877.041666666667;-305.2291666666667;58.645833333333336;-6955.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-07;10582.625;418.75;12044.416666666666;180.33333333333334;16.104166666666668;4862.958333333333;-240.66666666666666;60.5625;-6763.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-08;10387.5625;292.1458333333333;12010.8125;85.0;20.208333333333332;4488.125;-260.4375;64.16666666666667;-6315.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-09;9845.104166666666;289.9583333333333;11265.479166666666;81.75;21.520833333333332;4593.5625;-192.45833333333334;63.166666666666664;-6281.479166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-10;9704.145833333334;282.6458333333333;12462.770833333334;81.27083333333333;10.270833333333334;3656.4791666666665;-585.3958333333334;65.25;-6272.291666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-11;10365.75;310.7291666666667;12594.0625;74.0625;11.375;4503.520833333333;-287.2708333333333;61.958333333333336;-6905.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-12;10511.375;443.7916666666667;12423.104166666666;86.8125;8.541666666666666;4717.458333333333;-250.0625;59.083333333333336;-6980.833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-13;10688.895833333334;350.0416666666667;11980.395833333334;86.83333333333333;26.458333333333332;4748.25;-53.541666666666664;55.791666666666664;-6508.541666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-14;10908.5;352.8333333333333;12515.083333333334;86.02083333333333;22.708333333333332;4119.166666666667;-125.39583333333333;60.333333333333336;-6125.5625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-15;10281.958333333334;286.5833333333333;12527.4375;73.75;31.729166666666668;3950.8125;-214.79166666666666;60.479166666666664;-6437.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-16;9247.75;289.2083333333333;12518.9375;67.16666666666667;46.583333333333336;3473.9791666666665;-397.4791666666667;57.520833333333336;-6811.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-17;9044.416666666666;302.375;12493.0625;28.270833333333332;49.6875;3033.8541666666665;-839.9375;55.0;-6080.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-18;10112.375;300.9583333333333;12528.645833333334;21.458333333333332;38.791666666666664;3824.7083333333335;-241.6875;51.5;-6415.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-19;10362.770833333334;492.125;12581.875;12.375;62.708333333333336;3765.6666666666665;-348.5208333333333;53.5;-6260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-20;10271.4375;327.3541666666667;12562.9375;68.08333333333333;65.6875;3945.1666666666665;-137.375;62.0625;-6626.020833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-21;10670.875;349.0625;12592.0625;83.5;42.5625;4393.854166666667;-273.0416666666667;55.791666666666664;-6576.645833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-22;10740.020833333334;342.7083333333333;12600.791666666666;101.875;32.479166666666664;4756.916666666667;-141.35416666666666;63.020833333333336;-7019.729166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-23;10396.354166666666;409.5208333333333;12565.416666666666;171.91666666666666;24.229166666666668;4119.75;-92.77083333333333;64.35416666666667;-6869.833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-24;10157.479166666666;302.7291666666667;12620.625;176.6875;20.666666666666668;3574.1458333333335;-429.1041666666667;65.29166666666667;-6177.166666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-25;10772.5;574.8333333333334;12624.770833333334;74.66666666666667;30.770833333333332;4126.875;-354.2291666666667;70.29166666666667;-6379.041666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-26;10665.083333333334;532.8541666666666;12626.3125;53.5;56.0;3863.3541666666665;-105.22916666666667;67.41666666666667;-6432.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-27;10651.8125;528.4791666666666;12621.791666666666;40.270833333333336;39.1875;3820.5;-238.0;69.625;-6233.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-02-28;10154.083333333334;441.8333333333333;12476.083333333334;18.291666666666668;65.35416666666667;3740.9166666666665;-190.25;64.60416666666667;-6466.583333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-01;10316.9375;516.1666666666666;11673.208333333334;84.5;36.3125;3667.5833333333335;-160.5;67.29166666666667;-5571.166666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-02;9425.479166666666;345.2916666666667;11558.604166666666;59.458333333333336;28.916666666666668;3181.4166666666665;-271.7708333333333;66.60416666666667;-5546.041666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-03;8704.208333333334;315.3958333333333;11618.541666666666;29.270833333333332;61.5625;2305.5;-849.6041666666666;56.229166666666664;-4835.833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-04;9464.458333333334;401.1875;11542.375;166.66666666666666;71.125;3116.4375;-174.0;57.145833333333336;-5719.416666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-05;9470.541666666666;272.6041666666667;12351.1875;201.64583333333334;21.520833333333332;3243.5416666666665;-388.25;62.854166666666664;-6297.979166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-06;9311.0625;266.7291666666667;12491.979166666666;84.75;14.729166666666666;3153.0625;-373.0208333333333;57.8125;-6388.270833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-07;8912.729166666666;265.8333333333333;12027.854166666666;92.83333333333333;48.25;3372.9583333333335;-415.8333333333333;56.770833333333336;-6539.395833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-08;8713.875;263.3541666666667;11304.3125;111.39583333333333;26.291666666666668;3263.8125;-523.3958333333334;63.520833333333336;-5799.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-09;7954.458333333333;267.0416666666667;11015.604166666666;6.0625;48.166666666666664;3118.625;-682.0833333333334;63.75;-5886.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-10;7530.3125;256.3958333333333;10880.9375;15.604166666666666;54.895833333333336;2658.125;-722.0;68.70833333333333;-5686.229166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-11;8536.208333333334;266.5416666666667;11717.4375;40.833333333333336;52.1875;3706.7291666666665;-341.625;66.29166666666667;-6975.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-12;8842.25;269.4375;12419.479166666666;120.95833333333333;49.395833333333336;3728.4791666666665;-376.7083333333333;68.85416666666667;-7441.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-13;9925.604166666666;517.6041666666666;12428.0;70.14583333333333;18.020833333333332;3983.8333333333335;-380.9583333333333;68.39583333333333;-6782.979166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-14;10278.229166666666;280.1041666666667;12438.104166666666;126.45833333333333;57.270833333333336;3890.3958333333335;-238.54166666666666;67.25;-6346.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-15;10314.479166666666;283.0416666666667;12372.354166666666;114.25;80.75;4049.9583333333335;-165.04166666666666;72.9375;-6496.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-16;9285.3125;275.5;11476.4375;172.10416666666666;66.39583333333333;2756.3125;-596.625;71.8125;-4940.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-17;8491.145833333334;258.7708333333333;10724.479166666666;212.97916666666666;18.791666666666668;2528.0208333333335;-804.0625;73.79166666666667;-4525.333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-18;9468.3125;271.25;10717.916666666666;101.02083333333333;37.8125;3595.75;-367.9791666666667;69.83333333333333;-4961.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-19;9303.6875;301.5833333333333;10716.645833333334;78.89583333333333;64.75;3628.9166666666665;-186.41666666666666;63.854166666666664;-5368.145833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-20;9134.416666666666;315.8125;10696.708333333334;93.0;58.395833333333336;3945.125;-127.625;62.75;-5913.229166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-21;9052.583333333334;271.8958333333333;10713.1875;20.729166666666668;67.16666666666667;3814.2916666666665;-146.20833333333334;64.97916666666667;-5756.916666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-22;8540.583333333334;247.125;9910.916666666666;91.3125;74.14583333333333;3948.7708333333335;-141.54166666666666;75.14583333333333;-5668.458333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-23;7588.3125;227.72916666666666;9681.125;61.083333333333336;24.5;3269.4166666666665;-688.8958333333334;81.6875;-5071.791666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-24;7396.625;230.95833333333334;9697.270833333334;15.645833333333334;22.395833333333332;3028.3541666666665;-874.0208333333334;75.16666666666667;-4802.354166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-25;8704.875;453.8333333333333;9793.3125;49.3125;48.5;3572.1875;-283.8958333333333;70.75;-5002.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-26;9135.8125;263.7708333333333;9774.895833333334;51.270833333333336;54.3125;3906.5208333333335;-200.10416666666666;74.64583333333333;-4792.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-27;8999.958333333334;277.1041666666667;10555.4375;36.6875;80.45833333333333;3698.8541666666665;-244.02083333333334;77.375;-5485.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-28;9213.979166666666;240.91666666666666;8461.979166666666;56.645833333333336;15.416666666666666;4235.270833333333;-248.20833333333334;75.75;-3626.5625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-29;9114.458333333334;241.35416666666666;10561.1875;63.8125;24.1875;4021.5833333333335;-280.9791666666667;74.91666666666667;-5594.833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-30;8059.083333333333;233.10416666666666;9688.8125;84.70833333333333;34.5;3577.2291666666665;-476.2083333333333;71.02083333333333;-5157.145833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-03-31;7759.770833333333;217.70833333333334;9486.729166666666;75.875;60.8125;3301.8958333333335;-965.2291666666666;69.25;-4490.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-04-01;7933.958333333333;80.0625;10398.125;48.083333333333336;50.1875;3011.4375;-1077.4791666666667;54.395833333333336;-4634.208333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-04-02;8705.5;55.354166666666664;10700.125;11.729166666666666;46.625;3665.8958333333335;-339.6666666666667;51.166666666666664;-5488.604166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-04-03;8552.666666666666;57.708333333333336;10754.8125;32.208333333333336;90.77083333333333;3708.0208333333335;-348.5416666666667;56.895833333333336;-5801.895833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auvergne-Rhone-Alpes;84;2013-04-04;8688.4375;63.041666666666664;10749.75;55.416666666666664;44.75;4151.520833333333;-335.1458333333333;53.104166666666664;-6096.708333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
